index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,volume_24h,lp_reward_fee_24h,TVL,Farm_Liquidity,1000000.0_daily_basic_earning_in_%,1000000.0_Mining_Reward,1000000.0_Mining_Reward_Annually
82.0,0x28BDb16b623176426305a70D8B475bE73Aca71f3,0.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0xBc7d6B50616989655AfD682fb42743507003056D,ACH,68442.85714285714,116.35142857142857,0.00322485980755775,0.0027801889464545877,0.011635142819621152,0.0,0.0
83.0,0xB7E73DaEe6A6Ca37A21f8E4bfba4DA448DFE4d92,50.0,1.0,0x352Cb5E19b12FC216548a2677bD0fce83BaE434B,BTT,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,835714.2857142857,1420.0,24455463.18074959,24438930.752205223,0.005578370308633233,0.004407077856055214,1.6085834174601532
84.0,0x53a63ac301D6410915385294527f947aFf616599,100.0,1.0,0x6f9F0c4ad9Af7EbD61Ac5A1D4e0F2227F7B0E5f9,ERA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,48660.0,82.72142857142856,3202718.3483200995,3059631.880061645,0.0019682838990267753,0.05523227312820455,20.15977969179466
85.0,0x007EC643C7Cc33a70C083fC305c283dd009C8b94,100.0,1.0,0x3019BF2a2eF8040C242C9a4c5c4BD4C81678b2A1,GMT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,3492857.1428571427,5938.571428571428,7630060.628554924,6601656.318185026,0.06881262698111337,0.029496558041322604,10.76624368508275
86.0,0xbDF0aA1D1985Caa357A6aC6661D838DA8691c569,50.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x95EE03e1e2C5c4877f9A298F1C0D6c98698FAB7B,DUET,0.0,0.0,441391.6957077431,436155.20069527026,0.06881262698111337,0.07806353264987684,28.493189417205045
87.0,0x8CA3fF14A52b080C54A6d1a405eecA02959d39fE,10.0,1.0,0x965F527D9159dCe6288a2219DB51fc6Eef120dD1,BSW,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,54652.857142857145,92.91142857142857,537188.3321239873,521687.67655710306,0.006044244978300712,0.014735132593492947,5.378323396624926
88.0,0x1CCc3cC95c8148477Afd18a552f03835Be9D182a,50.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe369fec23380f9F14ffD07a1DC4b7c1a9fdD81c9,Froyo,0.0,0.0,683063.9216613373,681183.4210633052,0.006044244978300712,0.06668597072463284,24.340379314490985
89.0,0x58d4B61983Ca0aFE6E352e90719F403E24e016F4,10.0,1.0,0x93D8d25E3C9A847a5Da79F79ecaC89461FEcA846,GMI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0.0,0.0,172674.05110127418,107773.09715503821,0.006044244978300712,0.0202408505293526,7.387910443213699
90.0,0x5ca96E8bDe0Bc587DaC9e02422Fd205b1102DAa4,10.0,1.0,0x6a0b66710567b6beb81A71F7e9466450a91a384b,PEX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,23301.428571428572,39.61142857142857,1270337.637518732,1254884.5093229138,0.0017447373428879141,0.009943866121412124,3.6295111343154254
91.0,0x0d5b9A0f4315a4bcE36D1Ea7d6B6d3123167aFAa,50.0,1.0,0x05aD6E30A855BE07AfA57e08a4f30d00810a402e,TINC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,45805.71428571428,77.87,1962125.1254783864,1951977.65009655,0.0026288558619691634,0.037978386589782906,13.862111105270762
92.0,0x046A9B3A9b743340eE2Bc4C6dDD35543E237C6c2,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe0F94Ac5462997D2BC57287Ac3a3aE4C31345D66,CEEK,267142.85714285716,452.85714285714283,1178545.649584216,1088633.7433576218,0.020787131219562573,0.05367688267811807,19.592062177513096
93.0,0x008604A38cD589680F7B8f085DC2D5B4F81151dB,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xF5d8A096CcCb31b9D7bcE5afE812BE23e3D4690d,HAPPY,85608.57142857143,145.71428571428572,92577.88904511392,12308.169045404722,0.01333674122232479,0.0,0.0
94.0,0xee456d906a38e10680c9d157FFf143390e9681bA,0.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xFa40d8FC324bcdD6Bbae0e086De886c571C225d4,WZRD,90132.85714285714,152.85714285714286,115302.68160951116,32528.129269407873,0.013705440269950062,0.0,0.0
95.0,0x272c2CF847A49215A3A1D4bFf8760E503A06f880,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE85aFCcDaFBE7F2B096f268e31ccE3da8dA2990A,aBNBc,33247.142857142855,56.521428571428565,2612744.9214301733,2595094.081591843,0.0015645009487426944,0.03118453811092609,11.382356410488022
96.0,0x92c3E2cddDb0CE886bCA864151BD4d611A86E563,0.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xFeea0bDd3D07eb6FE305938878C0caDBFa169042,8PAY,11637.142857142857,19.784285714285716,186573.938859039,8725.587606542204,0.0016673453770027576,0.0,0.0
97.0,0x55cdb14855220b239Cf857A03849D96736b9103f,10.0,1.0,0xc2098a8938119A52B1F7661893c0153A6CB116d5,RPG,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0.0,0.0,1289095.7081051387,673921.8683152765,0.0016673453770027576,0.013395051528014318,4.889193807725226
98.0,0xbe6A4f74fdDc88853612C50D7404E059b37692D8,100.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe4Cc45Bb5DBDA06dB6183E8bf016569f40497Aa5,GAL,294285.71428571426,500.0,2449230.7133275163,2442233.5083294683,0.01449598596197248,0.06513872352266642,23.775634085773245
99.0,0xF01eD80d46759c0cf6A3e9c66856017d81284962,0.0,1.0,0x7324c7C0d95CEBC73eEa7E85CbAac0dBdf88a05b,XCN,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,512857.14285714284,871.4285714285714,478616.4914922015,558.4665485338716,0.05893540187348623,0.0,0.0
100.0,0x69AFe59e88614501c3fDEb7480f12DBA0A414032,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe552Fb52a4F19e44ef5A967632DBc320B0820639,Metis,177142.85714285713,301.42857142857144,1078576.8520370855,628679.0112201201,0.014501680374875715,0.0688357543920074,25.1250503530827
101.0,0x7618fdAb208aE23690dadD3aa4a42a442313d24E,50.0,1.0,0x398f7827DcCbeFe6990478876bBF3612D93baF05,MIX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,40177.142857142855,68.3,729715.8793850556,678967.5685207015,0.003948625367553534,0.0667739809283775,24.372503038857786
102.0,0x41140a1650372Fb8cb2f71e335448ab8cfc1c4f3,0.0,1.0,0x630d98424eFe0Ea27fB1b3Ab7741907DFFEaAd78,PEAK,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,38822.857142857145,66.0,0.20585735175883826,0.055361444510564954,0.0065999986413417585,0.0,0.0
