,index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,TVL,Farm_Liquidity,volume_24h,lp_reward_fee_24h,Mining_Reward,Mining_Reward_Annually
83,85.0,0x007EC643C7Cc33a70C083fC305c283dd009C8b94,100.0,1.0,0x3019BF2a2eF8040C242C9a4c5c4BD4C81678b2A1,GMT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,11784749.116301304,10441711.683143549,5274285.714285715,8967.142857142857,0.03256870326524098,11.887576691812956
84,86.0,0xbDF0aA1D1985Caa357A6aC6661D838DA8691c569,50.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x95EE03e1e2C5c4877f9A298F1C0D6c98698FAB7B,DUET,1845167.6137422165,1815743.1042004426,0.0,0.0,0.09364568385329276,34.18067460645186
85,87.0,0x8CA3fF14A52b080C54A6d1a405eecA02959d39fE,50.0,1.0,0x965F527D9159dCe6288a2219DB51fc6Eef120dD1,BSW,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2503600.1971271643,2463615.1705794926,110008.57142857143,187.14285714285714,0.06901910116698746,25.191971925950423
86,88.0,0x1CCc3cC95c8148477Afd18a552f03835Be9D182a,50.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe369fec23380f9F14ffD07a1DC4b7c1a9fdD81c9,Froyo,1761422.7187616173,1754812.5099134708,0.0,0.0,0.0968972489848135,35.367495879456925
87,89.0,0x58d4B61983Ca0aFE6E352e90719F403E24e016F4,10.0,1.0,0x93D8d25E3C9A847a5Da79F79ecaC89461FEcA846,GMI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1579368.683907141,1041347.8211621558,204285.7142857143,345.7142857142857,0.03265700493903918,11.919806802749303
88,90.0,0x5ca96E8bDe0Bc587DaC9e02422Fd205b1102DAa4,10.0,1.0,0x6a0b66710567b6beb81A71F7e9466450a91a384b,PEX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2335187.7745612087,2308590.8221223834,9755.714285714286,16.585714285714285,0.014730761559419998,5.376727969188299
89,91.0,0x0d5b9A0f4315a4bcE36D1Ea7d6B6d3123167aFAa,50.0,1.0,0x05aD6E30A855BE07AfA57e08a4f30d00810a402e,TINC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4608521.3433113955,4586188.382019872,315714.28571428574,537.1428571428571,0.037075778518252396,13.532659159162124
90,92.0,0x046A9B3A9b743340eE2Bc4C6dDD35543E237C6c2,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe0F94Ac5462997D2BC57287Ac3a3aE4C31345D66,CEEK,2661333.9238402573,2468171.33547584,180000.0,305.7142857142857,0.06889169412623847,25.14546835607704
91,93.0,0x008604A38cD589680F7B8f085DC2D5B4F81151dB,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xF5d8A096CcCb31b9D7bcE5afE812BE23e3D4690d,HAPPY,1163732.0776431106,94263.56945628267,5798.571428571428,9.857142857142858,0.0,0.0
92,94.0,0xee456d906a38e10680c9d157FFf143390e9681bA,0.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xFa40d8FC324bcdD6Bbae0e086De886c571C225d4,WZRD,1127003.293190606,323087.3627413551,110660.0,188.57142857142858,0.0,0.0
93,95.0,0x272c2CF847A49215A3A1D4bFf8760E503A06f880,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE85aFCcDaFBE7F2B096f268e31ccE3da8dA2990A,aBNBc,4606192.64637685,4574473.017932633,14368.57142857143,24.427142857142858,0.037170730711096556,13.567316709550242
94,96.0,0x92c3E2cddDb0CE886bCA864151BD4d611A86E563,0.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xFeea0bDd3D07eb6FE305938878C0caDBFa169042,8PAY,1333153.5923801134,165975.19347790538,84614.28571428571,144.28571428571428,0.0,0.0
95,97.0,0x55cdb14855220b239Cf857A03849D96736b9103f,50.0,1.0,0xc2098a8938119A52B1F7661893c0153A6CB116d5,RPG,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,2560711.6164096706,1515497.717217532,297142.85714285716,504.2857142857143,0.1121984564958235,40.952436620975575
96,98.0,0xbe6A4f74fdDc88853612C50D7404E059b37692D8,100.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe4Cc45Bb5DBDA06dB6183E8bf016569f40497Aa5,GAL,4813452.16748802,4809197.002001025,492857.14285714284,838.5714285714286,0.07071305443466,25.8102648686509
97,99.0,0xF01eD80d46759c0cf6A3e9c66856017d81284962,0.0,1.0,0x7324c7C0d95CEBC73eEa7E85CbAac0dBdf88a05b,XCN,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,556687918.8138369,2388988.6304969564,24722.85714285714,42.028571428571425,0.0,0.0
98,100.0,0x69AFe59e88614501c3fDEb7480f12DBA0A414032,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe552Fb52a4F19e44ef5A967632DBc320B0820639,Metis,2555600.5924396655,1494695.0312557947,330000.0,561.4285714285714,0.11375999862118487,41.522399496732476
99,101.0,0x7618fdAb208aE23690dadD3aa4a42a442313d24E,50.0,1.0,0x398f7827DcCbeFe6990478876bBF3612D93baF05,MIX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1655496.2328455762,1493647.4240575146,315714.28571428574,537.1428571428571,0.11383978705820981,41.55152227624658
