,index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,average_daily_liquidity_of_pool_in_$,average_daily_trading_volume_of_pool_in_$,exchange_fee%,daily_basic_earning_in_$,daily_basic_earning_in_%,annual_basic_earning_in_$,annual_basic_earning_in_%,total_liquidity_pool_size_in_$,daily_mining_reward_in_%,annual_mining_reward_in_%,daily_mining_reward_in_$,annual_mining_reward_in_$
62,64.0,0x6dB23b5360c9D2859fDcbf41c56494e7b8573649,10.0,1.0,0x426c72701833fdDBdFc06c944737C6031645c708,FINA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,689059.1234288439,130105.71428571428,0.17,0.00032134916134150484,0.03213491613415048,0.11729244388964925,11.729244388964926,235621.01822262557,0.1422335556501476,51.91524781230388,0.0014223355565014758,0.5191524781230388
63,65.0,0x062f88E2B4896e823ac78Ac314468c29eEC4186d,50.0,1.0,0x23CE9e926048273eF83be0A3A8Ba9Cb6D45cd978,DAR,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3112840.826289216,351428.5714285714,0.17,0.00019183212071100493,0.01918321207110049,0.07001872405951678,7.001872405951679,2619451.663212039,0.0639699057600045,23.349015602401654,0.0006396990576000449,0.23349015602401654
64,66.0,0x936928146a21AfCcd30DfA84824A780572B1630B,50.0,1.0,0x6b23C89196DeB721e6Fd9726E6C76E4810a464bc,XWG,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,1113720.5227729534,820000.0,0.17,0.00125191705259611,0.12519170525961099,0.4569497241975801,45.69497241975801,788475.6397452259,0.2125190273382518,77.56944497846192,0.002125190273382518,0.7756944497846192
65,67.0,0x0A292e96ABb35297786a38fDD67Dc4f82689E670,10.0,1.0,0x49f2145d6366099e13B10FbF80646C0F377eE7f6,PORTO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,356351.39719555946,39701.42857142857,0.17,0.00018939972643300244,0.018939972643300242,0.06913090014804588,6.913090014804588,318838.33478070225,0.1051103695882827,38.36528489972322,0.001051103695882827,0.38365284899723223
66,68.0,0xf924E642f05ACC57fc3b14990c2B1a137683b201,0.0,1.0,0x8729438EB15e2C8B576fCc6AeCdA6A148776C0F5,QI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,86830.54243043895,7704.285714285715,0.17,0.0001508192154414494,0.01508192154414494,0.05504901363612904,5.504901363612904,31181.610051991396,0.0,0.0,0.0,0.0
67,69.0,0x06043B346450BbCfdE066ebc39fdc264FdFFeD74,10.0,1.0,0xA64455a4553C9034236734FadDAddbb64aCE4Cc7,SANTOS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,774971.1248511143,164285.7142857143,0.17,0.00036130378412975445,0.03613037841297544,0.13187588120736035,13.187588120736036,615928.1157495594,0.0544109196361787,19.85998566720523,0.000544109196361787,0.1985998566720523
68,70.0,0x71E6de81381eFE0Aa98f56b3B43eB3727D640715,10.0,1.0,0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,IDIA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3603190.286867876,84857.14285714286,0.17,4.0043878562721335e-05,0.004004387856272134,0.014616015675393288,1.4616015675393288,2069135.725697409,0.0161967215545594,5.911803367414202,0.000161967215545594,0.05911803367414202
69,71.0,0x486697ae24469cB1122F537924Aa46E705B142Aa,10.0,1.0,0x9fD87aEfe02441B123c3c32466cD9dB4c578618f,THG,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,771337.7089013277,62512.857142857145,0.17,0.00013777733918160086,0.013777733918160086,0.050288728801284314,5.028872880128431,355866.5637989598,0.094173543167278,34.37334325605649,0.00094173543167278,0.34373343256056493
70,72.0,0x141e9558f66Cc21c93628400cCa7d830c15c2c24,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE69cAef10A488D7AF31Da46c89154d025546e990,DPT,59717.83203539271,368.57142857142856,0.17,1.0477846639567328e-05,0.0010477846639567329,0.0038244140234420746,0.3824414023442075,14651.186038758033,0.0,0.0,0.0,0.0
71,73.0,0xe98ac95A1dB2fCaaa9c7D4ba7ecfCE4877ca2bEa,10.0,1.0,0x5f4Bde007Dc06b867f86EBFE4802e34A1fFEEd63,HIGH,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1075419.637729556,115668.57142857143,0.17,0.00018331714451399496,0.018331714451399497,0.06691075774760816,6.691075774760816,578077.0834468025,0.0579736096921342,21.160367537629003,0.000579736096921342,0.21160367537629005
72,74.0,0x2AE94A6C768D59f5DDc25bd7f12C7cBE1D51dc04,10.0,1.0,0x8b303d5BbfBbf46F1a4d9741E491e06986894e18,WOOP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,11467037334.99698,87887.14285714286,0.17,1.3080972496898171e-08,1.3080972496898172e-06,4.774554961367832e-06,0.00047745549613678324,1604505217.5304532,2.088694685536364e-05,0.0076237356022077,2.088694685536364e-07,7.6237356022077e-05
73,75.0,0x88c9bf5E334e2591C6A866D5E20683E31226Be3d,10.0,1.0,0x40C8225329Bd3e28A043B029E0D07a5344d2C27C,AOG,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,534397.4658392761,158571.42857142858,0.17,0.0005052419168492173,0.05052419168492173,0.18441329964996434,18.441329964996434,268654.1670980877,0.1247448181046688,45.53185860820412,0.001247448181046688,0.4553185860820412
74,76.0,0x2Eebe0C34da9ba65521E98CBaA7D97496d05f489,10.0,1.0,0x00e1656e45f18ec6747F5a8496Fd39B50b38396D,BCOIN,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,452009.5263973588,83147.14285714286,0.17,0.0003127146481327477,0.031271464813274766,0.1141408465684529,11.41408465684529,226720.30581244183,0.1478174400286696,53.95336561046441,0.0014781744002866958,0.5395336561046441
75,77.0,0xa0Ee789a8F581CB92dD9742ed0B5d54a0916976C,10.0,1.0,0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,APX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,6597292.418887642,120498.57142857143,0.17,3.096508405491575e-05,0.003096508405491575,0.011302255680044249,1.1302255680044249,739388.0548371774,0.0453256108054008,16.543847943971297,0.000453256108054008,0.16543847943971296
76,78.0,0x1Ce76390Dd210B9C9ae28373FDf79714206ECb73,100.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe369fec23380f9F14ffD07a1DC4b7c1a9fdD81c9,Froyo,1352613.2080079168,145714.2857142857,0.17,0.00018271509968976335,0.018271509968976335,0.06669101138676363,6.669101138676362,1319201.0568202056,0.2540417553067483,92.72524068696316,0.0025404175530674825,0.9272524068696316
77,79.0,0x6483F166b9E4310A165a55FEa04F867499aded06,0.0,1.0,0x5857c96DaE9cF8511B08Cb07f85753C472D36Ea3,FUSE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,773138943.7600889,25482.85714285714,0.17,5.6033173494972135e-08,5.603317349497214e-06,2.045210832566483e-05,0.002045210832566483,311297060.4258642,0.0,0.0,0.0,0.0
78,80.0,0x70531B39E2Bb4d8dA59E2Ce41a98eBA2990F8497,0.0,1.0,0x62823659d09F9F9D2222058878f89437425eB261,ERTHA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,144226.94501138674,51720.0,0.17,0.0006096146398713197,0.060961463987131974,0.2225093435530317,22.25093435530317,88773.66015967393,0.0,0.0,0.0,0.0
79,81.0,0x8e744Ec2795c8B836689d1b4EBE1489204357dAC,50.0,1.0,0x12BB890508c125661E03b09EC06E404bc9289040,RACA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,6519739.773419145,878571.4285714285,0.17,0.00022919407310977176,0.022919407310977177,0.0836558366850667,8.36558366850667,1091135.1240720316,0.1535704170288439,56.05320221552804,0.0015357041702884389,0.5605320221552804
80,82.0,0x28BDb16b623176426305a70D8B475bE73Aca71f3,0.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0xBc7d6B50616989655AfD682fb42743507003056D,ACH,1.0028878564087338,53237.142857142855,0.17,90.24225048146567,9024.225048146567,32938.42142573497,3293842.142573497,0.8665002750248356,0.0,0.0,0.0,0.0
81,83.0,0xB7E73DaEe6A6Ca37A21f8E4bfba4DA448DFE4d92,50.0,1.0,0x352Cb5E19b12FC216548a2677bD0fce83BaE434B,BTT,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,28746764.056207877,271428.5714285714,0.17,1.605149611018308e-05,0.001605149611018308,0.005858796080216824,0.5858796080216824,28731552.26332896,0.0058321274988136,2.128726537066968,5.8321274988136e-05,0.021287265370669682
82,84.0,0x53a63ac301D6410915385294527f947aFf616599,100.0,1.0,0x6f9F0c4ad9Af7EbD61Ac5A1D4e0F2227F7B0E5f9,ERA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,5637053.268279003,194285.7142857143,0.17,5.8287799127316335e-05,0.005828779912731633,0.021275046681470462,2.127504668147046,5540369.510107499,0.0604891337059249,22.078533802662616,0.000604891337059249,0.22078533802662614
83,85.0,0x007EC643C7Cc33a70C083fC305c283dd009C8b94,100.0,1.0,0x3019BF2a2eF8040C242C9a4c5c4BD4C81678b2A1,GMT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,10678199.219931372,5117142.857142857,0.17,0.0008146103335790109,0.08146103335790109,0.297332771756339,29.733277175633898,9456896.693282267,0.0354378569362172,12.93481778171928,0.00035437856936217197,0.1293481778171928
84,86.0,0xbDF0aA1D1985Caa357A6aC6661D838DA8691c569,50.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x95EE03e1e2C5c4877f9A298F1C0D6c98698FAB7B,DUET,829570.912430773,0.0,0.17,0.0008146103335790109,0.08146103335790109,0.297332771756339,29.733277175633898,816356.2324228983,0.2052609747845432,74.92025579635829,0.002052609747845432,0.7492025579635829
85,87.0,0x8CA3fF14A52b080C54A6d1a405eecA02959d39fE,50.0,1.0,0x965F527D9159dCe6288a2219DB51fc6Eef120dD1,BSW,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1471417.9477892525,102074.28571428572,0.17,0.00011747657633023568,0.011747657633023567,0.042878950360536024,4.287895036053603,1448056.7669454282,0.1157178916348907,42.23703044673511,0.001157178916348907,0.42237030446735113
86,88.0,0x1CCc3cC95c8148477Afd18a552f03835Be9D182a,50.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe369fec23380f9F14ffD07a1DC4b7c1a9fdD81c9,Froyo,1104805.7716462065,0.0,0.17,0.00011747657633023568,0.011747657633023567,0.042878950360536024,4.287895036053603,1102019.2636129917,0.1520536723552296,55.499590409658815,0.001520536723552296,0.5549959040965882
87,89.0,0x58d4B61983Ca0aFE6E352e90719F403E24e016F4,10.0,1.0,0x93D8d25E3C9A847a5Da79F79ecaC89461FEcA846,GMI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,581348.2884526302,201428.57142857145,0.17,0.0005897620233298059,0.05897620233298059,0.21526313851537918,21.526313851537918,382803.0712174915,0.087546881745553,31.954611837126865,0.00087546881745553,0.3195461183712687
88,90.0,0x5ca96E8bDe0Bc587DaC9e02422Fd205b1102DAa4,10.0,1.0,0x6a0b66710567b6beb81A71F7e9466450a91a384b,PEX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1330708.5994640628,9875.714285714286,0.17,1.2615190781741252e-05,0.0012615190781741252,0.004604544635335557,0.4604544635335557,1315540.3574587111,0.0254748666718604,9.29832633522905,0.000254748666718604,0.0929832633522905
89,91.0,0x0d5b9A0f4315a4bcE36D1Ea7d6B6d3123167aFAa,50.0,1.0,0x05aD6E30A855BE07AfA57e08a4f30d00810a402e,TINC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3627222.739314668,314285.71428571426,0.17,0.00014729884340840423,0.014729884340840424,0.05376407784406755,5.376407784406755,3609542.631145176,0.0464230771490843,16.944423159415773,0.000464230771490843,0.16944423159415772
90,92.0,0x046A9B3A9b743340eE2Bc4C6dDD35543E237C6c2,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe0F94Ac5462997D2BC57287Ac3a3aE4C31345D66,CEEK,1611088.605572623,168571.42857142858,0.17,0.00017734237876552755,0.017734237876552754,0.06472996824941755,6.472996824941755,1494203.9442779794,0.1121440461191738,40.93257683349847,0.001121440461191738,0.40932576833498474
91,93.0,0x008604A38cD589680F7B8f085DC2D5B4F81151dB,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xF5d8A096CcCb31b9D7bcE5afE812BE23e3D4690d,HAPPY,159922.42858282384,5747.142857142857,0.17,6.10831858616522e-05,0.006108318586165219,0.02229536283950305,2.229536283950305,12953.891401589024,0.0,0.0,0.0,0.0
92,94.0,0xee456d906a38e10680c9d157FFf143390e9681bA,0.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xFa40d8FC324bcdD6Bbae0e086De886c571C225d4,WZRD,129840.78037825976,104272.85714285714,0.17,0.0013643083215211294,0.13643083215211294,0.49797253735521224,49.797253735521224,35647.64620248867,0.0,0.0,0.0,0.0
93,95.0,0x272c2CF847A49215A3A1D4bFf8760E503A06f880,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE85aFCcDaFBE7F2B096f268e31ccE3da8dA2990A,aBNBc,3522915.387162148,13314.285714285714,0.17,6.42487350016049e-06,0.000642487350016049,0.002345078827558579,0.23450788275585788,3498656.1934428737,0.0478944105318524,17.481459844126153,0.000478944105318524,0.17481459844126154
94,96.0,0x92c3E2cddDb0CE886bCA864151BD4d611A86E563,0.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xFeea0bDd3D07eb6FE305938878C0caDBFa169042,8PAY,301658.645844467,85400.0,0.17,0.00048304362471153885,0.04830436247115388,0.17631092301971169,17.63109230197117,19850.70207132961,0.0,0.0,0.0,0.0
95,97.0,0x55cdb14855220b239Cf857A03849D96736b9103f,50.0,1.0,0xc2098a8938119A52B1F7661893c0153A6CB116d5,RPG,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1560745.0148961665,295714.2857142857,0.17,0.0003231057664594005,0.03231057664594005,0.11793360475768119,11.79336047576812,923750.5087293276,0.1813975466915391,66.21010454241178,0.001813975466915391,0.6621010454241179
96,98.0,0xbe6A4f74fdDc88853612C50D7404E059b37692D8,100.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe4Cc45Bb5DBDA06dB6183E8bf016569f40497Aa5,GAL,3703752.368993501,478571.4285714286,0.17,0.00021946854483633786,0.021946854483633788,0.08010601886526332,8.010601886526333,3700408.801660268,0.0905662509306426,33.05668158968457,0.000905662509306426,0.3305668158968457
97,99.0,0xF01eD80d46759c0cf6A3e9c66856017d81284962,0.0,1.0,0x7324c7C0d95CEBC73eEa7E85CbAac0dBdf88a05b,XCN,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,536012929.5620872,25117.14285714286,0.17,7.966225746622403e-08,7.966225746622402e-06,2.9076723975171768e-05,0.0029076723975171768,2300263.309560705,0.0,0.0,0.0,0.0
98,100.0,0x69AFe59e88614501c3fDEb7480f12DBA0A414032,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe552Fb52a4F19e44ef5A967632DBc320B0820639,Metis,1522714.7747886186,335714.28571428574,0.17,0.00037526960458362694,0.03752696045836269,0.13697340567302382,13.697340567302383,900830.8432041357,0.1860128095109965,67.89467547151374,0.001860128095109965,0.6789467547151373
99,101.0,0x7618fdAb208aE23690dadD3aa4a42a442313d24E,50.0,1.0,0x398f7827DcCbeFe6990478876bBF3612D93baF05,MIX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,653365.429135741,315714.28571428574,0.17,0.0008221170468927001,0.08221170468927001,0.3000727221158355,30.007272211583555,590934.0114776246,0.2835614007384072,103.49991126951863,0.002835614007384072,1.0349991126951863
